Carrera,Carrito,Equipo,Fecha_y_ hora_Prestamo,Fecha_y_ hora_Devolucion,Institucion,Modulo,Tipo_Dispositivo
DERECHO,C06,E28,10/14/24 14:32,10/14/24 17:02,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
DERECHO,C06,E27,10/14/24 14:33,10/14/24 17:03,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ARQUITECTURA,C04,L13,10/14/24 14:28,10/14/24 16:58,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ENSEÃ‘ANZA DE INGLES,C02,C20,10/14/24 14:26,10/14/24 16:56,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
COMUNICACION,C05,L10,10/14/24 14:25,10/14/24 16:55,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
INGENIERIA CIVIL,C05,C08,10/14/24 14:24,10/14/24 16:54,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C04,L11,10/14/24 14:19,10/14/24 16:49,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
COMUNICACION,C06,E26,10/14/24 14:19,10/14/24 16:49,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ENSEÃ‘ANZA DE INGLES,C05,C07,10/14/24 14:19,10/14/24 16:49,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ENSEÃ‘ANZA DE INGLES,C02,C19,10/14/24 14:18,10/14/24 16:48,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
COMUNICACION,C06,E25,10/14/24 14:13,10/14/24 16:43,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
DISEÃ‘O GRAFICO,C04,L10,10/14/24 14:12,10/14/24 16:42,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
COMUNICACION,C05,L09,10/14/24 14:11,10/14/24 16:41,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
DERECHO,C06,E24,10/14/24 14:09,10/14/24 16:39,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ENSEÃ‘ANZA DE INGLES,C02,C18,10/14/24 14:08,10/14/24 16:38,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C02,C17,10/14/24 14:07,10/14/24 16:37,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
INGENIERIA CIVIL,C04,L09,10/14/24 14:05,10/14/24 16:35,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
RELACIONES INTERNACIONALES,C05,C06,10/14/24 14:06,10/14/24 16:36,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C04,L07,10/14/24 14:04,10/14/24 16:34,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
COMUNICACION,C05,L08,10/14/24 14:05,10/14/24 16:35,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
ENSEÃ‘ANZA DE INGLES,C05,C05,10/14/24 14:01,10/14/24 16:31,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
INGENIERIA CIVIL,C04,L04,10/14/24 14:01,10/14/24 16:31,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C04,L02,10/14/24 13:59,10/14/24 16:29,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
RELACIONES INTERNACIONALES,C06,E23,10/14/24 13:58,10/14/24 16:28,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
LENGUA Y LITERATURAS HISPANICAS,C06,E22,10/14/24 13:57,10/14/24 16:27,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
COMUNICACION,C05,C04,10/14/24 13:56,10/14/24 16:26,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
INGENIERIA CIVIL,C05,L07,10/14/24 13:58,10/14/24 16:28,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
PROFESOR,C02,L09,10/14/24 13:54,10/14/24 16:24,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
COMUNICACION,C02,C16,10/14/24 13:55,10/14/24 16:25,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
RELACIONES INTERNACIONALES,C02,C15,10/14/24 13:51,10/14/24 16:21,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ACTUARIA,C02,L08,10/14/24 13:49,10/14/24 16:19,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C05,L06,10/14/24 13:46,10/14/24 16:16,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L16,10/14/24 13:45,10/14/24 16:15,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,C14,10/14/24 13:44,10/14/24 16:14,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C04,L30,10/14/24 13:45,10/14/24 16:15,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C05,L05,10/14/24 13:43,10/14/24 16:13,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,C13,10/14/24 13:43,10/14/24 16:13,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
DERECHO,C06,E21,10/14/24 13:41,10/14/24 16:11,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C06,E20,10/14/24 13:39,10/14/24 16:09,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ENSEÃ‘ANZA DE INGLES,C06,E19,10/14/24 13:41,10/14/24 16:11,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C06,E18,10/14/24 13:38,10/14/24 16:08,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C01,L12,10/14/24 13:24,10/14/24 15:54,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L10,10/14/24 13:22,10/14/24 15:52,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L24,10/14/24 13:23,10/14/24 15:53,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L05,10/14/24 13:21,10/14/24 15:51,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C04,L23,10/14/24 13:21,10/14/24 15:51,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PEDAGOGIA,C06,E15,10/14/24 13:20,10/14/24 15:50,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
INGENIERIA CIVIL,C05,L04,10/14/24 13:19,10/14/24 15:49,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C05,C03,10/14/24 13:15,10/14/24 15:45,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C01,L03,10/14/24 13:15,10/14/24 15:45,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C04,L05,10/14/24 13:13,10/14/24 15:43,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C05,C02,10/14/24 13:12,10/14/24 15:42,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C06,E17,10/14/24 13:11,10/14/24 15:41,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C02,C12,10/14/24 13:07,10/14/24 15:37,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ENSEÃ‘ANZA DE INGLES,C06,E16,10/14/24 13:06,10/14/24 15:36,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C01,L02,10/14/24 13:05,10/14/24 15:35,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ACTUARIA,C01,L01,10/14/24 13:05,10/14/24 15:35,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
SOCIOLOGIA,C02,C11,10/14/24 13:09,10/14/24 15:39,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ACTUARIA,C02,L07,10/14/24 13:05,10/14/24 15:35,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DERECHO,C06,E14,10/14/24 13:05,10/14/24 15:35,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
SOCIOLOGIA,C06,E13,10/14/24 13:02,10/14/24 15:32,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
HISTORIA,C06,E12,10/14/24 12:59,10/14/24 15:29,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
DISEÃ‘O GRAFICO,C04,L03,10/14/24 12:58,10/14/24 15:28,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,L06,10/14/24 12:57,10/14/24 15:27,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,C10,10/14/24 12:56,10/14/24 15:26,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C02,C09,10/14/24 13:05,10/14/24 15:35,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C02,L05,10/14/24 12:55,10/14/24 15:25,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C04,L02,10/14/24 12:50,10/14/24 15:20,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,L03,10/14/24 12:49,10/14/24 15:19,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,L02,10/14/24 12:49,10/14/24 15:19,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,C08,10/14/24 12:49,10/14/24 15:19,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C02,C07,10/14/24 12:49,10/14/24 15:19,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C02,C06,10/14/24 12:49,10/14/24 15:19,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C02,L01,10/14/24 12:47,10/14/24 15:17,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L20,10/14/24 12:47,10/14/24 15:17,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L19,10/14/24 12:46,10/14/24 15:16,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C05,C01,10/14/24 12:46,10/14/24 15:16,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C01,L18,10/14/24 12:43,10/14/24 15:13,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L17,10/14/24 12:44,10/14/24 15:14,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C02,C05,10/14/24 12:43,10/14/24 15:13,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ECONOMIA,C05,C30,10/14/24 12:43,10/14/24 15:13,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C01,L14,10/14/24 12:41,10/14/24 15:11,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ACTUARIA,C02,C04,10/14/24 12:41,10/14/24 15:11,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C04,L01,10/14/24 12:40,10/14/24 15:10,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L28,10/14/24 12:42,10/14/24 15:12,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L13,10/14/24 12:36,10/14/24 15:06,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C05,C29,10/14/24 12:37,10/14/24 15:07,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C05,C28,10/14/24 12:35,10/14/24 15:05,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C06,E11,10/14/24 12:35,10/14/24 15:05,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ENSEÃ‘ANZA DE INGLES,C06,E09,10/14/24 12:32,10/14/24 15:02,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
RELACIONES INTERNACIONALES,C02,C03,10/14/24 12:32,10/14/24 15:02,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C05,C27,10/14/24 12:30,10/14/24 15:00,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
COMUNICACION,C06,E08,10/14/24 12:29,10/14/24 14:59,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
INGENIERIA CIVIL,C04,L27,10/14/24 12:28,10/14/24 14:58,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ACTUARIA,C08,E03,10/14/24 12:27,10/14/24 14:57,F.E.S. ACATLAN,Módulo 3 CEDETEC,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C02,C02,10/14/24 12:25,10/14/24 14:55,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C05,C23,10/14/24 12:24,10/14/24 14:54,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C05,C26,10/14/24 12:24,10/14/24 14:54,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C04,L26,10/14/24 12:25,10/14/24 14:55,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C02,C01,10/14/24 12:22,10/14/24 14:52,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C01,C30,10/14/24 12:22,10/14/24 14:52,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C04,L21,10/14/24 12:21,10/14/24 14:51,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ECONOMIA,C01,L12,10/14/24 12:20,10/14/24 14:50,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C01,C29,10/14/24 12:22,10/14/24 14:52,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
INGENIERIA CIVIL,C04,L20,10/14/24 12:21,10/14/24 14:51,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L19,10/14/24 12:21,10/14/24 14:51,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L11,10/14/24 12:19,10/14/24 14:49,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ACTUARIA,C01,C28,10/14/24 12:18,10/14/24 14:48,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C04,L18,10/14/24 12:21,10/14/24 14:51,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L17,10/14/24 12:18,10/14/24 14:48,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ACTUARIA,C05,C25,10/14/24 12:16,10/14/24 14:46,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C05,L03,10/14/24 12:17,10/14/24 14:47,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
INGENIERIA CIVIL,C04,L15,10/14/24 12:14,10/14/24 14:44,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L09,10/14/24 12:19,10/14/24 14:49,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C05,C24,10/14/24 12:14,10/14/24 14:44,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
RELACIONES INTERNACIONALES,C01,C27,10/14/24 12:13,10/14/24 14:43,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C01,L08,10/14/24 12:13,10/14/24 14:43,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,C26,10/14/24 12:12,10/14/24 14:42,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C04,L11,10/14/24 12:07,10/14/24 14:37,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L10,10/14/24 12:05,10/14/24 14:35,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L07,10/14/24 12:04,10/14/24 14:34,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C04,L08,10/14/24 12:11,10/14/24 14:41,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
SOCIOLOGIA,C06,E07,10/14/24 12:02,10/14/24 14:32,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
INGENIERIA CIVIL,C04,L02,10/14/24 12:00,10/14/24 14:30,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
COMUNICACION,C08,E02,10/14/24 12:00,10/14/24 14:30,F.E.S. ACATLAN,Módulo 3 CEDETEC,Chromebook
INGENIERIA CIVIL,C04,L01,10/14/24 12:00,10/14/24 14:30,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
RELACIONES INTERNACIONALES,C01,C25,10/14/24 11:58,10/14/24 14:28,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ACTUARIA,C01,C24,10/14/24 11:58,10/14/24 14:28,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ECONOMIA,C01,L06,10/14/24 11:51,10/14/24 14:21,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C04,L22,10/14/24 11:50,10/14/24 14:20,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
COMUNICACION,C06,E06,10/14/24 11:39,10/14/24 14:09,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C06,E05,10/14/24 11:37,10/14/24 14:07,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ACTUARIA,C01,L05,10/14/24 11:35,10/14/24 14:05,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PEDAGOGIA,C06,E04,10/14/24 11:35,10/14/24 14:05,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
INGENIERIA CIVIL,C01,C23,10/14/24 11:29,10/14/24 13:59,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C01,L04,10/14/24 11:29,10/14/24 13:59,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PEDAGOGIA,C01,C22,10/14/24 11:27,10/14/24 13:57,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
DISEÃ‘O GRAFICO,C04,L16,10/14/24 11:27,10/14/24 13:57,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C04,L14,10/14/24 11:32,10/14/24 14:02,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C04,L09,10/14/24 11:20,10/14/24 13:50,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
HISTORIA,C06,E03,10/14/24 11:19,10/14/24 13:49,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
COMUNICACION,C05,C22,10/14/24 11:18,10/14/24 13:48,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
INGENIERIA CIVIL,C04,L08,10/14/24 11:17,10/14/24 13:47,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PEDAGOGIA,C06,E02,10/14/24 11:15,10/14/24 13:45,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
CIENCIAS POLITICAS Y ADMINISTRACION PUBLICA,C01,C21,10/14/24 11:13,10/14/24 13:43,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C04,C30,10/14/24 11:13,10/14/24 13:43,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C01,C20,10/14/24 11:14,10/14/24 13:44,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C03,E30,10/14/24 11:12,10/14/24 13:42,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
DISEÃ‘O GRAFICO,C04,L07,10/14/24 11:10,10/14/24 13:40,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PROFESOR,C03,E29,10/14/24 11:10,10/14/24 13:40,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ACTUARIA,C01,L03,10/14/24 11:10,10/14/24 13:40,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C04,L05,10/14/24 11:09,10/14/24 13:39,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PROFESOR,C04,C29,10/14/24 11:08,10/14/24 13:38,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C03,E27,10/14/24 11:13,10/14/24 13:43,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ENSEÃ‘ANZA DE INGLES,C04,C28,10/14/24 11:12,10/14/24 13:42,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ENSEÃ‘ANZA DE INGLES,C04,C27,10/14/24 11:09,10/14/24 13:39,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
INGENIERIA CIVIL,C04,L15,10/14/24 11:09,10/14/24 13:39,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PEDAGOGIA,C04,C25,10/14/24 11:06,10/14/24 13:36,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ENSEÃ‘ANZA DE INGLES,C04,C24,10/14/24 11:06,10/14/24 13:36,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PROFESOR,C04,C23,10/14/24 11:05,10/14/24 13:35,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C04,C22,10/14/24 11:05,10/14/24 13:35,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ENSEÃ‘ANZA DE INGLES,C04,C21,10/14/24 11:03,10/14/24 13:33,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PROFESOR,C04,C20,10/14/24 11:02,10/14/24 13:32,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C04,C19,10/14/24 11:00,10/14/24 13:30,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C04,C18,10/14/24 10:57,10/14/24 13:27,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C01,C19,10/14/24 10:56,10/14/24 13:26,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C03,E26,10/14/24 10:56,10/14/24 13:26,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C04,C17,10/14/24 10:55,10/14/24 13:25,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ARQUITECTURA,C04,L13,10/14/24 10:55,10/14/24 13:25,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PEDAGOGIA,C03,E25,10/14/24 10:55,10/14/24 13:25,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C03,E24,10/14/24 10:54,10/14/24 13:24,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ACTUARIA,C05,C21,10/14/24 10:51,10/14/24 13:21,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ENSEÃ‘ANZA DE INGLES,C04,C16,10/14/24 10:51,10/14/24 13:21,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ENSEÃ‘ANZA DE INGLES,C03,E23,10/14/24 10:50,10/14/24 13:20,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
DERECHO,C03,E21,10/14/24 10:49,10/14/24 13:19,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ENSEÃ‘ANZA DE INGLES,C04,C15,10/14/24 10:52,10/14/24 13:22,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C04,C14,10/14/24 10:45,10/14/24 13:15,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C03,E20,10/14/24 10:45,10/14/24 13:15,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
COMUNICACION,C04,C13,10/14/24 10:44,10/14/24 13:14,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PROFESOR,C03,L02,10/14/24 10:42,10/14/24 13:12,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L11,10/14/24 10:42,10/14/24 13:12,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L10,10/14/24 10:37,10/14/24 13:07,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ECONOMIA,C01,C18,10/14/24 10:36,10/14/24 13:06,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C03,L10,10/14/24 10:36,10/14/24 13:06,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C04,L04,10/14/24 10:34,10/14/24 13:04,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C04,L03,10/14/24 10:34,10/14/24 13:04,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,C17,10/14/24 10:33,10/14/24 13:03,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
INGENIERIA CIVIL,C04,L02,10/14/24 10:33,10/14/24 13:03,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C04,L01,10/14/24 10:30,10/14/24 13:00,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ENSEÃ‘ANZA DE INGLES,C03,E18,10/14/24 10:31,10/14/24 13:01,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ACTUARIA,C05,C20,10/14/24 10:30,10/14/24 13:00,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
